transaction_id,amount,payment_method,bank,device,hour,previous_failures,attempt_number,error_code,customer_type,status
TX05078,13453,UPI,Bank_A,Android,18,0,1,BANK_ERROR,NEW,SUCCESS
TX05079,15982,CARD,Bank_B,iOS,2,0,1,CARD_DECLINED,RETURNING,SUCCESS
TX05080,19141,UPI,Bank_C,Android,21,0,1,NONE,NEW,SUCCESS
TX05081,19830,UPI,Bank_B,Android,14,0,1,NETWORK_ERROR,RETURNING,SUCCESS
TX05082,9763,UPI,Bank_C,iOS,18,0,1,NETWORK_ERROR,RETURNING,SUCCESS
TX05083,19433,UPI,Bank_D,Android,8,0,1,NONE,RETURNING,SUCCESS
TX05084,1041,NET_BANKING,Bank_D,Android,17,0,1,NONE,RETURNING,FAILED
TX05085,2007,UPI,Bank_A,Android,0,2,3,BANK_ERROR,NEW,FAILED
TX05086,4937,UPI,Bank_C,iOS,6,0,1,AUTH_ERROR,RETURNING,FAILED
TX05087,13780,NET_BANKING,Bank_A,iOS,14,1,2,NETWORK_ERROR,RETURNING,FAILED
TX05088,17727,CARD,Bank_D,Android,6,0,1,NONE,NEW,SUCCESS
TX05089,5796,UPI,Bank_D,Android,8,0,1,BANK_ERROR,RETURNING,FAILED
TX05090,16326,NET_BANKING,Bank_B,Desktop,20,0,1,NONE,RETURNING,SUCCESS
TX05091,13643,UPI,Bank_C,Desktop,15,3,4,NONE,NEW,SUCCESS
TX05092,12715,CARD,Bank_D,Android,18,0,1,NETWORK_ERROR,NEW,FAILED
TX05093,1566,UPI,Bank_B,iOS,11,0,1,NONE,NEW,FAILED
TX05094,18450,CARD,Bank_C,iOS,17,0,1,NONE,RETURNING,SUCCESS
TX05095,475,UPI,Bank_D,Android,23,0,1,BANK_ERROR,RETURNING,FAILED
TX05096,362,UPI,Bank_D,Android,15,0,1,NONE,RETURNING,SUCCESS
TX05097,11680,CARD,Bank_B,iOS,4,1,2,CARD_DECLINED,RETURNING,FAILED
TX05098,10236,CARD,Bank_D,Android,1,1,2,NONE,NEW,SUCCESS
TX05099,7933,CARD,Bank_C,Android,15,1,2,NONE,RETURNING,FAILED
TX05100,1993,NET_BANKING,Bank_A,Android,5,1,2,NETWORK_ERROR,NEW,SUCCESS
TX05101,8206,UPI,Bank_C,Android,7,1,2,BANK_ERROR,NEW,FAILED
TX05102,11926,UPI,Bank_A,Android,18,1,2,NONE,RETURNING,FAILED
TX05103,1752,CARD,Bank_B,Android,0,0,1,CARD_DECLINED,NEW,FAILED
TX05104,699,CARD,Bank_D,Android,20,0,1,NONE,NEW,SUCCESS
TX05105,18396,UPI,Bank_D,Android,23,1,2,NETWORK_ERROR,RETURNING,SUCCESS
TX05106,8892,UPI,Bank_D,iOS,4,0,1,NETWORK_ERROR,RETURNING,SUCCESS
TX05107,3737,CARD,Bank_B,iOS,18,1,2,NONE,NEW,SUCCESS
TX05108,10455,NET_BANKING,Bank_B,Android,6,2,3,NONE,RETURNING,FAILED
TX05109,16089,CARD,Bank_D,Desktop,9,0,1,NONE,NEW,FAILED
TX05110,9390,UPI,Bank_D,Android,15,0,1,NONE,NEW,FAILED
TX05111,5699,CARD,Bank_D,Android,12,1,2,NONE,RETURNING,SUCCESS
TX05112,14442,CARD,Bank_B,Android,6,0,1,NONE,NEW,SUCCESS
TX05113,14045,NET_BANKING,Bank_D,Android,4,0,1,NONE,NEW,FAILED
TX05114,10862,CARD,Bank_D,iOS,17,0,1,NONE,NEW,SUCCESS
TX05115,14412,NET_BANKING,Bank_A,Android,9,0,1,NONE,RETURNING,SUCCESS
TX05116,7482,UPI,Bank_A,Android,23,0,1,AUTH_ERROR,RETURNING,FAILED
TX05117,9082,UPI,Bank_D,Android,22,1,2,NONE,RETURNING,SUCCESS
TX05118,7807,CARD,Bank_B,Android,22,0,1,NONE,NEW,SUCCESS
TX05119,17230,UPI,Bank_A,iOS,23,0,1,NONE,NEW,SUCCESS
TX05120,4733,UPI,Bank_A,iOS,7,0,1,NONE,NEW,SUCCESS
TX05121,17404,CARD,Bank_B,Android,3,1,2,NETWORK_ERROR,RETURNING,SUCCESS
TX05122,9369,CARD,Bank_A,iOS,0,0,1,NONE,NEW,SUCCESS
TX05123,13878,NET_BANKING,Bank_A,iOS,12,0,1,NETWORK_ERROR,RETURNING,SUCCESS
TX05124,7108,NET_BANKING,Bank_A,Android,9,0,1,BANK_ERROR,RETURNING,FAILED
TX05125,15623,UPI,Bank_D,iOS,11,0,1,NETWORK_ERROR,NEW,FAILED
TX05126,18865,NET_BANKING,Bank_A,iOS,19,3,4,NONE,RETURNING,FAILED
TX05127,3718,UPI,Bank_B,Android,1,0,1,NONE,RETURNING,FAILED
TX05128,372,CARD,Bank_B,iOS,5,2,3,NONE,RETURNING,SUCCESS
TX05129,13107,UPI,Bank_C,iOS,23,0,1,NONE,NEW,FAILED
TX05130,18257,UPI,Bank_A,Android,9,0,1,NONE,RETURNING,SUCCESS
TX05131,2647,NET_BANKING,Bank_B,Android,9,0,1,NONE,NEW,SUCCESS
TX05132,3264,UPI,Bank_A,Desktop,2,0,1,NONE,RETURNING,SUCCESS
TX05133,14514,CARD,Bank_D,Android,5,2,3,NETWORK_ERROR,RETURNING,FAILED
TX05134,14427,UPI,Bank_C,Android,14,0,1,NONE,RETURNING,SUCCESS
TX05135,15676,UPI,Bank_A,Android,11,3,4,NETWORK_ERROR,NEW,FAILED
TX05136,1046,UPI,Bank_D,Desktop,8,0,1,NONE,NEW,FAILED
TX05137,14793,CARD,Bank_A,Android,3,0,1,NONE,RETURNING,SUCCESS
TX05138,16990,UPI,Bank_B,Desktop,5,2,3,NONE,NEW,FAILED
TX05139,15640,UPI,Bank_C,Android,17,1,2,BANK_ERROR,NEW,FAILED
TX05140,6819,CARD,Bank_B,Android,5,0,1,NONE,NEW,SUCCESS
TX05141,8535,UPI,Bank_C,Desktop,0,1,2,NONE,NEW,SUCCESS
TX05142,11450,UPI,Bank_A,Desktop,11,0,1,NONE,NEW,SUCCESS
TX05143,3690,NET_BANKING,Bank_C,Android,22,1,2,NETWORK_ERROR,NEW,FAILED
TX05144,10164,UPI,Bank_B,Android,2,0,1,NONE,RETURNING,SUCCESS
TX05145,17676,UPI,Bank_A,Android,11,0,1,NONE,RETURNING,SUCCESS
TX05146,17948,CARD,Bank_C,Android,2,0,1,NETWORK_ERROR,RETURNING,FAILED
TX05147,490,CARD,Bank_D,Android,9,1,2,CARD_DECLINED,RETURNING,FAILED
TX05148,12768,CARD,Bank_B,Android,5,0,1,CARD_DECLINED,NEW,FAILED
TX05149,11669,NET_BANKING,Bank_C,Android,20,0,1,NONE,RETURNING,FAILED
TX05150,13129,UPI,Bank_C,Desktop,16,1,2,NONE,RETURNING,FAILED
TX05151,13207,NET_BANKING,Bank_D,Android,0,0,1,NONE,NEW,SUCCESS
TX05152,2660,NET_BANKING,Bank_A,Android,1,0,1,NONE,RETURNING,FAILED
TX05153,5967,NET_BANKING,Bank_C,Android,18,2,3,NETWORK_ERROR,RETURNING,FAILED
TX05154,15384,UPI,Bank_C,iOS,19,0,1,NONE,RETURNING,FAILED
TX05155,1311,NET_BANKING,Bank_A,Android,5,1,2,BANK_ERROR,RETURNING,SUCCESS
TX05156,9221,UPI,Bank_B,iOS,9,1,2,NETWORK_ERROR,RETURNING,FAILED
TX05157,1639,CARD,Bank_B,Desktop,9,1,2,NONE,NEW,SUCCESS
TX05158,17127,UPI,Bank_D,Desktop,17,0,1,NONE,NEW,SUCCESS
TX05159,8793,CARD,Bank_C,Android,22,1,2,CARD_DECLINED,RETURNING,FAILED
TX05160,9021,CARD,Bank_A,Desktop,7,0,1,NONE,RETURNING,SUCCESS
TX05161,17767,UPI,Bank_A,Android,19,0,1,NONE,RETURNING,SUCCESS
TX05162,10410,NET_BANKING,Bank_C,iOS,6,1,2,NONE,NEW,SUCCESS
TX05163,12844,CARD,Bank_C,Android,9,2,3,CARD_DECLINED,NEW,FAILED
TX05164,4486,CARD,Bank_A,Android,0,0,1,CARD_DECLINED,RETURNING,FAILED
TX05165,17403,UPI,Bank_B,Android,21,0,1,NONE,NEW,SUCCESS
TX05166,12342,NET_BANKING,Bank_D,Android,14,0,1,NONE,RETURNING,SUCCESS
TX05167,18823,UPI,Bank_A,Android,9,1,2,NETWORK_ERROR,RETURNING,FAILED
TX05168,14357,UPI,Bank_B,iOS,21,0,1,NONE,RETURNING,SUCCESS
TX05169,9047,UPI,Bank_C,Android,2,2,3,NONE,RETURNING,FAILED
TX05170,14046,CARD,Bank_C,Android,22,0,1,NETWORK_ERROR,RETURNING,SUCCESS
TX05171,6030,CARD,Bank_C,Desktop,8,0,1,NONE,NEW,SUCCESS
TX05172,5502,UPI,Bank_B,Android,12,1,2,NONE,RETURNING,SUCCESS
TX05173,16117,UPI,Bank_D,Android,5,0,1,NETWORK_ERROR,RETURNING,FAILED
TX05174,607,CARD,Bank_A,Android,18,0,1,NONE,RETURNING,SUCCESS
TX05175,1536,NET_BANKING,Bank_B,Android,1,0,1,NONE,RETURNING,SUCCESS
TX05176,11718,CARD,Bank_B,Desktop,11,0,1,NONE,RETURNING,SUCCESS
TX05177,8850,UPI,Bank_A,iOS,10,0,1,NETWORK_ERROR,RETURNING,SUCCESS
TX05178,16222,UPI,Bank_C,Android,12,1,2,NETWORK_ERROR,RETURNING,FAILED
TX05179,7454,UPI,Bank_A,Desktop,21,0,1,NONE,RETURNING,SUCCESS
TX05180,11394,NET_BANKING,Bank_B,Android,2,0,1,BANK_ERROR,RETURNING,FAILED
TX05181,13940,UPI,Bank_B,Android,16,0,1,NONE,NEW,SUCCESS
TX05182,4499,CARD,Bank_C,Android,8,3,4,CARD_DECLINED,RETURNING,FAILED
TX05183,5137,UPI,Bank_D,Desktop,22,0,1,NONE,RETURNING,SUCCESS
TX05184,15948,UPI,Bank_A,Android,14,1,2,NONE,RETURNING,FAILED
TX05185,3815,UPI,Bank_D,iOS,14,0,1,NONE,RETURNING,SUCCESS
TX05186,14977,NET_BANKING,Bank_D,Android,3,0,1,NONE,RETURNING,SUCCESS
TX05187,7937,NET_BANKING,Bank_A,iOS,13,0,1,BANK_ERROR,RETURNING,SUCCESS
TX05188,1401,UPI,Bank_D,Android,13,0,1,NONE,RETURNING,SUCCESS
TX05189,7470,UPI,Bank_C,Desktop,13,0,1,NONE,NEW,SUCCESS
TX05190,18639,UPI,Bank_D,Android,17,2,3,NONE,RETURNING,SUCCESS
TX05191,6511,CARD,Bank_D,Android,2,3,4,CARD_DECLINED,RETURNING,FAILED
TX05192,6465,CARD,Bank_D,Android,5,3,4,CARD_DECLINED,NEW,FAILED
TX05193,15549,UPI,Bank_B,iOS,7,0,1,NONE,RETURNING,SUCCESS
TX05194,792,UPI,Bank_C,Android,18,0,1,NETWORK_ERROR,NEW,FAILED
TX05195,1578,CARD,Bank_B,Android,1,0,1,NONE,RETURNING,SUCCESS
TX05196,6496,CARD,Bank_B,Android,4,0,1,NONE,NEW,SUCCESS
TX05197,8548,UPI,Bank_A,Android,23,0,1,BANK_ERROR,RETURNING,SUCCESS
TX05198,10722,CARD,Bank_B,iOS,8,0,1,NONE,RETURNING,SUCCESS
TX05199,16925,CARD,Bank_D,Desktop,10,0,1,NONE,RETURNING,SUCCESS
TX05200,10173,CARD,Bank_D,Desktop,15,2,3,NONE,NEW,FAILED
TX05201,2746,UPI,Bank_D,Desktop,19,1,2,BANK_ERROR,NEW,FAILED
TX05202,5309,CARD,Bank_A,Android,1,1,2,CARD_DECLINED,NEW,SUCCESS
TX05203,6633,CARD,Bank_C,Desktop,6,0,1,NETWORK_ERROR,RETURNING,FAILED
TX05204,7311,CARD,Bank_C,iOS,4,0,1,NONE,NEW,SUCCESS
TX05205,10027,NET_BANKING,Bank_A,Android,0,0,1,NONE,RETURNING,SUCCESS
TX05206,12027,UPI,Bank_B,Android,20,0,1,NONE,RETURNING,FAILED
TX05207,19129,CARD,Bank_B,Android,3,2,3,NETWORK_ERROR,RETURNING,FAILED
TX05208,9416,UPI,Bank_D,Desktop,8,0,1,AUTH_ERROR,RETURNING,FAILED
TX05209,12277,UPI,Bank_D,Android,14,0,1,NONE,RETURNING,SUCCESS
TX05210,10946,CARD,Bank_D,Desktop,17,0,1,NONE,RETURNING,SUCCESS
TX05211,8033,NET_BANKING,Bank_B,Android,9,2,3,NETWORK_ERROR,RETURNING,FAILED
TX05212,5576,UPI,Bank_A,Android,10,0,1,NONE,RETURNING,SUCCESS
TX05213,13953,NET_BANKING,Bank_D,Android,16,3,4,BANK_ERROR,RETURNING,FAILED
TX05214,8028,UPI,Bank_A,Android,17,0,1,NONE,NEW,SUCCESS
TX05215,2180,UPI,Bank_B,Desktop,11,1,2,NONE,RETURNING,SUCCESS
TX05216,6189,UPI,Bank_A,iOS,22,0,1,NETWORK_ERROR,NEW,FAILED
TX05217,7897,CARD,Bank_D,Android,12,0,1,CARD_DECLINED,RETURNING,SUCCESS
TX05218,17345,CARD,Bank_A,iOS,17,0,1,NONE,RETURNING,SUCCESS
TX05219,8446,UPI,Bank_A,Android,21,0,1,NONE,RETURNING,SUCCESS
TX05220,19978,UPI,Bank_C,Desktop,16,0,1,BANK_ERROR,NEW,SUCCESS
TX05221,1004,CARD,Bank_A,Android,9,0,1,NONE,NEW,SUCCESS
TX05222,17753,CARD,Bank_D,Android,14,0,1,CARD_DECLINED,RETURNING,FAILED
TX05223,16888,UPI,Bank_B,Desktop,19,0,1,NONE,RETURNING,FAILED
TX05224,10074,NET_BANKING,Bank_D,Desktop,22,2,3,AUTH_ERROR,RETURNING,FAILED
TX05225,1284,CARD,Bank_C,iOS,23,0,1,NONE,RETURNING,SUCCESS
TX05226,1825,UPI,Bank_C,Desktop,7,0,1,NONE,RETURNING,SUCCESS
TX05227,11480,UPI,Bank_D,Android,20,0,1,NONE,NEW,FAILED
TX05228,13157,CARD,Bank_B,iOS,10,1,2,NETWORK_ERROR,RETURNING,FAILED
TX05229,5706,UPI,Bank_B,Android,17,0,1,NONE,NEW,SUCCESS
TX05230,4056,CARD,Bank_A,Android,3,1,2,CARD_DECLINED,RETURNING,SUCCESS
TX05231,16655,UPI,Bank_A,Android,18,0,1,NONE,NEW,SUCCESS
TX05232,18790,CARD,Bank_C,Android,22,0,1,NONE,RETURNING,SUCCESS
TX05233,16181,UPI,Bank_A,iOS,21,0,1,NONE,RETURNING,SUCCESS
TX05234,521,NET_BANKING,Bank_B,Android,1,1,2,BANK_ERROR,RETURNING,FAILED
TX05235,5640,NET_BANKING,Bank_B,Android,19,1,2,NONE,RETURNING,SUCCESS
TX05236,16388,NET_BANKING,Bank_C,Android,2,3,4,NONE,RETURNING,FAILED
TX05237,16066,UPI,Bank_A,iOS,15,0,1,BANK_ERROR,RETURNING,FAILED
TX05238,15982,CARD,Bank_D,Android,0,1,2,NONE,NEW,SUCCESS
TX05239,4775,UPI,Bank_A,Desktop,16,1,2,NONE,RETURNING,SUCCESS
TX05240,9182,CARD,Bank_C,Android,11,0,1,NONE,NEW,FAILED
TX05241,13109,UPI,Bank_D,Android,18,0,1,NONE,RETURNING,SUCCESS
TX05242,6848,CARD,Bank_A,Android,9,0,1,NONE,NEW,SUCCESS
TX05243,6203,NET_BANKING,Bank_D,Desktop,19,0,1,NONE,RETURNING,SUCCESS
TX05244,17957,UPI,Bank_C,Android,12,0,1,NONE,NEW,SUCCESS
TX05245,19727,UPI,Bank_D,Android,13,0,1,NONE,NEW,SUCCESS
TX05246,18665,UPI,Bank_B,iOS,15,0,1,NONE,RETURNING,SUCCESS
TX05247,19580,UPI,Bank_A,Desktop,23,1,2,NONE,RETURNING,SUCCESS
TX05248,11448,UPI,Bank_D,Android,0,3,4,NETWORK_ERROR,RETURNING,FAILED
TX05249,9882,CARD,Bank_C,Android,23,0,1,NONE,RETURNING,FAILED
TX05250,5982,UPI,Bank_A,iOS,17,0,1,NONE,RETURNING,SUCCESS
TX05251,5898,CARD,Bank_D,Desktop,2,1,2,NONE,RETURNING,SUCCESS
TX05252,9727,UPI,Bank_D,Android,13,0,1,NONE,NEW,FAILED
TX05253,8515,UPI,Bank_B,Android,16,0,1,NONE,RETURNING,SUCCESS
TX05254,12566,UPI,Bank_A,Android,23,0,1,NONE,NEW,SUCCESS
TX05255,9946,UPI,Bank_C,Desktop,13,1,2,NONE,RETURNING,FAILED
TX05256,12820,CARD,Bank_D,Desktop,20,0,1,NONE,RETURNING,FAILED
TX05257,9245,UPI,Bank_A,Android,7,0,1,NONE,RETURNING,SUCCESS
TX05258,4624,CARD,Bank_C,Android,11,0,1,NONE,RETURNING,SUCCESS
TX05259,6659,UPI,Bank_C,Desktop,13,2,3,BANK_ERROR,NEW,FAILED
TX05260,7720,NET_BANKING,Bank_A,Desktop,1,3,4,BANK_ERROR,RETURNING,FAILED
TX05261,19258,CARD,Bank_B,Android,5,0,1,NONE,NEW,SUCCESS
TX05262,3224,UPI,Bank_A,Android,11,1,2,NONE,RETURNING,SUCCESS
TX05263,8771,UPI,Bank_C,Android,3,0,1,NONE,RETURNING,FAILED
TX05264,11806,UPI,Bank_B,iOS,3,1,2,NONE,NEW,SUCCESS
TX05265,17837,CARD,Bank_A,iOS,15,1,2,NONE,RETURNING,FAILED
TX05266,12170,UPI,Bank_D,iOS,19,0,1,BANK_ERROR,RETURNING,SUCCESS
TX05267,8234,CARD,Bank_B,Android,15,0,1,CARD_DECLINED,NEW,FAILED
TX05268,1024,UPI,Bank_C,Android,23,1,2,BANK_ERROR,RETURNING,FAILED
TX05269,18654,UPI,Bank_C,Android,7,0,1,NONE,RETURNING,FAILED
TX05270,5606,UPI,Bank_A,Desktop,2,0,1,NONE,RETURNING,SUCCESS
TX05271,13750,UPI,Bank_A,Android,7,1,2,BANK_ERROR,NEW,FAILED
TX05272,2495,CARD,Bank_A,iOS,23,0,1,NONE,RETURNING,SUCCESS
TX05273,15410,UPI,Bank_B,Desktop,12,2,3,NETWORK_ERROR,RETURNING,FAILED
TX05274,8326,NET_BANKING,Bank_D,Android,6,3,4,BANK_ERROR,RETURNING,FAILED
TX05275,11881,CARD,Bank_C,Android,1,2,3,AUTH_ERROR,RETURNING,FAILED
TX05276,5615,UPI,Bank_D,Android,4,0,1,NONE,NEW,FAILED
TX05277,19154,UPI,Bank_C,Android,13,0,1,BANK_ERROR,NEW,FAILED
TX05278,3465,UPI,Bank_A,Android,4,1,2,BANK_ERROR,NEW,SUCCESS
TX05279,17072,CARD,Bank_B,Android,3,0,1,NONE,NEW,SUCCESS
TX05280,11510,UPI,Bank_A,iOS,16,1,2,NONE,NEW,SUCCESS
TX05281,19622,UPI,Bank_A,iOS,19,0,1,NONE,RETURNING,SUCCESS
TX05282,9195,UPI,Bank_B,Desktop,0,0,1,BANK_ERROR,RETURNING,SUCCESS
TX05283,10461,UPI,Bank_B,Android,15,0,1,NONE,NEW,SUCCESS
TX05284,8631,NET_BANKING,Bank_C,iOS,10,0,1,NONE,NEW,SUCCESS
TX05285,4370,NET_BANKING,Bank_A,Android,22,1,2,NETWORK_ERROR,NEW,SUCCESS
TX05286,10006,UPI,Bank_C,Desktop,10,1,2,BANK_ERROR,RETURNING,FAILED
TX05287,17040,CARD,Bank_A,Android,16,0,1,NONE,RETURNING,SUCCESS
TX05288,11379,NET_BANKING,Bank_B,iOS,3,1,2,NONE,RETURNING,SUCCESS
TX05289,5552,UPI,Bank_B,Android,15,0,1,NONE,RETURNING,FAILED
TX05290,6577,CARD,Bank_A,Android,11,3,4,CARD_DECLINED,RETURNING,FAILED
TX05291,17500,UPI,Bank_B,iOS,22,1,2,NONE,RETURNING,SUCCESS
TX05292,6570,CARD,Bank_A,Desktop,4,1,2,NONE,RETURNING,SUCCESS
TX05293,2162,CARD,Bank_B,Android,12,0,1,NONE,RETURNING,SUCCESS
TX05294,9130,NET_BANKING,Bank_A,Desktop,12,0,1,BANK_ERROR,RETURNING,SUCCESS
TX05295,19980,UPI,Bank_D,Android,2,0,1,BANK_ERROR,RETURNING,FAILED
TX05296,1913,CARD,Bank_A,Android,8,0,1,CARD_DECLINED,NEW,SUCCESS
TX05297,11771,UPI,Bank_D,iOS,17,1,2,BANK_ERROR,RETURNING,SUCCESS
TX05298,14408,UPI,Bank_B,Android,17,1,2,AUTH_ERROR,RETURNING,FAILED
TX05299,2413,NET_BANKING,Bank_B,iOS,14,3,4,NETWORK_ERROR,NEW,SUCCESS
TX05300,9806,CARD,Bank_C,Android,23,0,1,CARD_DECLINED,NEW,FAILED
TX05301,17715,UPI,Bank_C,Android,20,1,2,NONE,RETURNING,SUCCESS
TX05302,9937,CARD,Bank_A,Android,14,2,3,NONE,NEW,FAILED
TX05303,5931,UPI,Bank_A,iOS,6,0,1,BANK_ERROR,RETURNING,SUCCESS
TX05304,19483,UPI,Bank_C,Desktop,8,0,1,NONE,RETURNING,SUCCESS
TX05305,19924,CARD,Bank_A,iOS,15,0,1,NONE,RETURNING,SUCCESS
TX05306,4156,CARD,Bank_C,iOS,1,0,1,NONE,RETURNING,SUCCESS
TX05307,405,UPI,Bank_D,Desktop,22,2,3,NETWORK_ERROR,NEW,FAILED
TX05308,14447,CARD,Bank_B,Android,22,1,2,CARD_DECLINED,RETURNING,SUCCESS
TX05309,1789,UPI,Bank_A,Android,19,0,1,NONE,RETURNING,SUCCESS
TX05310,4017,UPI,Bank_A,Android,12,0,1,NONE,NEW,SUCCESS
TX05311,3036,UPI,Bank_A,Desktop,22,0,1,NONE,NEW,SUCCESS
TX05312,3962,NET_BANKING,Bank_C,Android,3,2,3,BANK_ERROR,RETURNING,FAILED
TX05313,14606,NET_BANKING,Bank_C,Desktop,13,0,1,NONE,RETURNING,SUCCESS
TX05314,14418,UPI,Bank_B,iOS,8,0,1,AUTH_ERROR,NEW,SUCCESS
TX05315,15400,UPI,Bank_A,iOS,13,1,2,NONE,RETURNING,SUCCESS
TX05316,5749,CARD,Bank_A,Android,10,0,1,AUTH_ERROR,RETURNING,SUCCESS
TX05317,19745,CARD,Bank_D,Android,19,2,3,NONE,NEW,FAILED
TX05318,18303,UPI,Bank_A,iOS,12,0,1,BANK_ERROR,NEW,FAILED
TX05319,15774,UPI,Bank_B,iOS,16,1,2,NONE,RETURNING,SUCCESS
TX05320,17826,NET_BANKING,Bank_A,Desktop,21,1,2,BANK_ERROR,RETURNING,SUCCESS
TX05321,5660,CARD,Bank_A,Android,4,0,1,NONE,NEW,SUCCESS
TX05322,15551,UPI,Bank_D,iOS,3,0,1,NONE,NEW,SUCCESS
TX05323,18710,CARD,Bank_A,Android,12,0,1,NETWORK_ERROR,RETURNING,SUCCESS
TX05324,1179,UPI,Bank_C,Android,11,0,1,NONE,NEW,SUCCESS
TX05325,14083,UPI,Bank_B,iOS,2,0,1,NONE,NEW,SUCCESS
TX05326,15427,NET_BANKING,Bank_C,Desktop,3,0,1,NONE,RETURNING,SUCCESS
TX05327,12855,UPI,Bank_D,Desktop,16,0,1,NONE,RETURNING,SUCCESS
TX05328,7335,UPI,Bank_A,Android,20,2,3,NETWORK_ERROR,RETURNING,FAILED
TX05329,17297,UPI,Bank_A,iOS,17,0,1,BANK_ERROR,RETURNING,SUCCESS
TX05330,2131,NET_BANKING,Bank_A,iOS,14,0,1,BANK_ERROR,NEW,FAILED
TX05331,8614,CARD,Bank_B,iOS,6,0,1,NONE,NEW,SUCCESS
TX05332,9195,UPI,Bank_B,iOS,8,1,2,NONE,RETURNING,SUCCESS
TX05333,14387,CARD,Bank_D,Android,13,0,1,NONE,RETURNING,FAILED
TX05334,6011,UPI,Bank_A,Desktop,21,0,1,NONE,RETURNING,FAILED
TX05335,11795,UPI,Bank_C,Android,21,0,1,NONE,NEW,SUCCESS
TX05336,19137,CARD,Bank_A,Android,9,0,1,NONE,NEW,SUCCESS
TX05337,3440,UPI,Bank_A,Desktop,9,2,3,NONE,RETURNING,FAILED
TX05338,7976,NET_BANKING,Bank_C,Android,18,1,2,NONE,RETURNING,SUCCESS
TX05339,15996,CARD,Bank_D,Desktop,23,0,1,NONE,RETURNING,FAILED
TX05340,12535,UPI,Bank_A,Android,12,1,2,NONE,RETURNING,FAILED
TX05341,1241,CARD,Bank_A,Desktop,2,2,3,NETWORK_ERROR,RETURNING,FAILED
TX05342,19381,UPI,Bank_C,iOS,15,0,1,NONE,RETURNING,SUCCESS
TX05343,9381,CARD,Bank_C,Android,10,1,2,NONE,RETURNING,FAILED
TX05344,2138,UPI,Bank_D,Desktop,3,2,3,NETWORK_ERROR,RETURNING,FAILED
TX05345,4370,UPI,Bank_A,Android,2,0,1,NONE,NEW,FAILED
TX05346,10146,CARD,Bank_C,Desktop,1,1,2,NONE,RETURNING,SUCCESS
TX05347,4783,CARD,Bank_B,iOS,14,3,4,AUTH_ERROR,NEW,FAILED
TX05348,16978,UPI,Bank_B,Android,0,0,1,NONE,NEW,SUCCESS
TX05349,7216,UPI,Bank_A,Android,0,1,2,AUTH_ERROR,RETURNING,FAILED
TX05350,1884,UPI,Bank_A,Android,0,0,1,NONE,RETURNING,SUCCESS
TX05351,19994,UPI,Bank_D,Desktop,20,1,2,NONE,NEW,SUCCESS
TX05352,3886,UPI,Bank_B,Android,9,0,1,NONE,RETURNING,SUCCESS
TX05353,9290,CARD,Bank_A,Android,0,0,1,NONE,NEW,SUCCESS
TX05354,5528,UPI,Bank_C,iOS,15,2,3,NETWORK_ERROR,RETURNING,FAILED
TX05355,6781,NET_BANKING,Bank_C,iOS,4,1,2,NONE,RETURNING,SUCCESS
TX05356,6993,UPI,Bank_B,Android,19,3,4,BANK_ERROR,RETURNING,FAILED
TX05357,12761,NET_BANKING,Bank_B,Desktop,17,1,2,NETWORK_ERROR,RETURNING,SUCCESS
TX05358,14992,UPI,Bank_B,Android,2,1,2,BANK_ERROR,NEW,SUCCESS
TX05359,9743,CARD,Bank_A,Android,7,3,4,CARD_DECLINED,RETURNING,FAILED
TX05360,10043,UPI,Bank_D,iOS,14,0,1,BANK_ERROR,RETURNING,SUCCESS
TX05361,10572,CARD,Bank_B,Android,2,2,3,NETWORK_ERROR,NEW,FAILED
TX05362,13092,UPI,Bank_D,Android,18,0,1,BANK_ERROR,NEW,SUCCESS
TX05363,11226,UPI,Bank_C,Desktop,1,2,3,BANK_ERROR,NEW,FAILED
TX05364,6969,UPI,Bank_C,Android,11,1,2,BANK_ERROR,NEW,SUCCESS
TX05365,7769,UPI,Bank_A,Android,20,0,1,NONE,RETURNING,SUCCESS
TX05366,11638,CARD,Bank_B,Desktop,17,1,2,NONE,RETURNING,SUCCESS
TX05367,10165,CARD,Bank_C,Android,9,0,1,NONE,NEW,FAILED
TX05368,10271,CARD,Bank_A,Desktop,9,1,2,NONE,NEW,SUCCESS
TX05369,17796,UPI,Bank_C,Android,12,0,1,NONE,NEW,SUCCESS
TX05370,3062,UPI,Bank_A,Android,11,0,1,NONE,RETURNING,SUCCESS
TX05371,13951,CARD,Bank_D,Android,6,1,2,NONE,RETURNING,FAILED
TX05372,19422,CARD,Bank_D,iOS,23,0,1,NONE,NEW,SUCCESS
TX05373,13079,UPI,Bank_C,iOS,15,0,1,NONE,RETURNING,FAILED
TX05374,19681,CARD,Bank_A,Android,21,0,1,NONE,RETURNING,SUCCESS
TX05375,5396,CARD,Bank_C,iOS,8,2,3,AUTH_ERROR,NEW,FAILED
TX05376,14845,NET_BANKING,Bank_C,iOS,4,0,1,NETWORK_ERROR,RETURNING,FAILED
TX05377,5830,UPI,Bank_D,Android,21,1,2,BANK_ERROR,RETURNING,FAILED
TX05378,14021,CARD,Bank_A,Desktop,3,0,1,NONE,RETURNING,SUCCESS
TX05379,226,UPI,Bank_C,iOS,8,0,1,NONE,RETURNING,SUCCESS
TX05380,5702,CARD,Bank_A,Desktop,17,0,1,NONE,RETURNING,FAILED
